date,date_ymd,url,brand,category,price,delivery_time,color
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/massimo-dutti-chino-dark-blue-m3i22e0b8-k11.html,Massimo Dutti,Chino,59.95,3-6,dark blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/tommy-hilfiger-sweater-army-green-to122s0hf-m11.html,Tommy Hilfiger,Sweater,139.9,3-6,army green
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/clean-cut-copenhagen-jacob-t-shirt-print-ecru-c6v22o00h-b11.html,Clean Cut Copenhagen,T-shirt print,34.99,1-2,ecru
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/adidas-originals-city-t-shirt-print-white-ad122o0t4-a11.html,adidas Originals,T-shirt print,28.15,1-2,white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/fila-corato-sweater-blue-acrylic-pouring-aop-1fi22s05z-k11.html,Fila,Hoodie,70,1-2,blue acrylic pouring aop
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/yourturn-tunreleased-butterfly-tee-t-shirt-print-black-yo12100l2-q11.html,YOURTURN,T-shirt print,17.99,4-8,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/yourturn-unisex-t-shirt-print-black-yo12100l0-q11.html,YOURTURN,T-shirt print,17.99,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jack-and-jones-t-shirt-print-bluefin-ja222o4bw-k12.html,Jack & Jones,T-shirt print,19.99,3-6,bluefin
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/tom-tailor-denim-shorts-white-to722f08x-a11.html,TOM TAILOR DENIM,Shorts,29.99,3-6,white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/soliver-t-shirt-print-brown-stripes-so222o1ji-o11.html,s.Oliver,T-shirt print,29.99,3-6,brown stripes
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/ellesse-heroza-unisex-trainingsbroek-pink-el922f012-j11.html,Ellesse,Shorts,29.95,1-2,pink
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/napapijri-sella-t-shirt-print-sand-prairie-na622o06c-b11.html,Napapijri,T-shirt print,34.95,1-2,sand prairie
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lacoste-live-t-shirt-print-noir-vert-l47210028-q11.html,Lacoste LIVE,T-shirt print,70,3-6,noir   vert
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/petrol-industries-t-shirt-print-blau-p6822o0gu-k11.html,Petrol Industries,T-shirt print,29.99,1-2,blau
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/profuomo-trui-navy-pri22q010-k11.html,PROFUOMO,Trui,79.95,1-2,navy
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/we-fashion-jeansshort-blue-wf522f01q-k11.html,WE Fashion,Jeansshort,40,1-2,blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/zign-unisex-overhemd-black-zi1210022-q11.html,Zign,Overhemd,22.99,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/yourturn-rrave-floral-resort-unisex-overhemd-black-yo12100lf-q11.html,YOURTURN,Overhemd,24.99,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/yourturn-relaxed-dropped-shoulder-5-pack-t-shirt-basic-dark-greywhitebeige-yo12100l9-c11.html,YOURTURN,T-shirt basic,34.99,1-2,dark grey/white/beige
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/yourturn-good-in-everything-tee-t-shirt-print-white-yo12100mv-a11.html,YOURTURN,T-shirt print,17.99,4-8,white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/only-and-sons-onsismael-tee-t-shirt-print-dark-green-os322o15d-m11.html,Only & Sons,T-shirt print,16.99,1-2,dark green
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/bdg-urban-outfitters-arizona-tee-unisex-t-shirt-print-green-qx721002v-m11.html,BDG Urban Outfitters,T-shirt print,34.95,1-2,green
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lindbergh-casual-blend-resort-overhemd-white-lg522d06u-b12.html,Lindbergh,Overhemd,39.95,1-2,white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/napapijri-sella-t-shirt-print-violet-chinese-na622o06c-i11.html,Napapijri,T-shirt print,34.95,1-2,violet chinese
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lc-waikiki-slim-fit-zakelijk-overhemd-blue-lca22d09n-k11.html,LC Waikiki,Zakelijk overhemd,35.95,1-2,blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/tommy-hilfiger-poloshirt-blue-to122p0gi-k11.html,Tommy Hilfiger,Poloshirt,79.9,3-6,twilight indigo
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jack-and-jones-jorflower-monochrome-tee-crew-neck-t-shirt-print-navy-blazer-ja222o431-k11.html,Jack & Jones,T-shirt print,9.99,1-2,navy blazer
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/adidas-performance-unisex-t-shirt-print-vapour-pink-ad5210008-j11.html,adidas Performance,T-shirt print,37.95,1-2,vapour pink
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jack-and-jones-t-shirt-print-navy-blazer-ja222o4bw-k11.html,Jack & Jones,T-shirt print,19.99,3-6,navy blazer
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/weekday-great-t-shirt-basic-pink-medium-dusty-web22o05a-j11.html,Weekday,T-shirt basic,25,1-2,pink medium dusty
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/weekday-great-t-shirt-basic-light-blue-web22o05a-k15.html,Weekday,T-shirt basic,25,1-4,light blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/no-excess-overhemd-stone-nok22d026-b11.html,NO EXCESS,Korte jassen,89.99,3-6,stone
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/esprit-chino-dusty-green-es122e070-m11.html,Esprit,Broek,59.99,3-6,dusty green
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/napapijri-quintino-t-shirt-print-med-grey-mel-na622o06o-c11.html,Napapijri,T-shirt print,34.95,1-2,med grey mel
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/profuomo-trui-blue-pri22q010-k12.html,PROFUOMO,Trui,79.95,1-2,blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/petrol-industries-overhemd-petrol-blue-p6822d053-k11.html,Petrol Industries,Overhemd,39.99,1-2,petrol blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/pullandbear-basic-sweater-met-rits-mottled-brown-puc22s0jd-o12.html,PULL&BEAR,Sweater met rits,29.99,1-2,mottled brown
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/boss-thinking-t-shirt-print-black-bb122o0ka-q11.html,BOSS,T-shirt print,39.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jack-and-jones-jcologan-inject-poloshirt-navy-blazer-ja222p0c3-k11.html,Jack & Jones,Poloshirt,24.99,3-6,navy blazer
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/ellesse-mavoz-unisex-t-shirt-print-teal-el922o05o-m11.html,Ellesse,T-shirt print,24.95,1-2,teal
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/adidas-originals-essential-hoody-sweater-hi-res-green-ad12100ad-m11.html,adidas Originals,Hoodie,59.95,1-2,hi res green
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/petrol-industries-poloshirt-petrol-blue-p6822p02h-k11.html,Petrol Industries,Poloshirt,39.99,1-2,petrol blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/just-hype-scribble-t-shirt-basic-brown-j1t22o00d-o11.html,JUST HYPE,T-shirt basic,29,1-2,brown
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/polo-ralph-lauren-bear-sweater-empire-yellow-po222s09p-e11.html,Polo Ralph Lauren,Sweater,189.95,1-2,empire yellow
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/tommy-hilfiger-jas-marine-to122t0aw-k11.html,Tommy Hilfiger,Jas,249.99,3-6,marine
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/marcus-t-shirt-print-white-m6f22o00y-a11.html,MARCUS,T-shirt print,14.95,1-2,white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/7-for-all-mankind-ronnie-slim-fit-jeans-grey-7f122g09t-c11.html,7 for all mankind,Slim fit jeans,219.95,1-2,grey
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/canda-overhemd-blue-c6f22d05f-k11.html,C&A,Overhemd,24.99,3-6,blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/calvin-klein-blocking-cut-logo-t-shirt-print-blackwhite-6ca22o092-a12.html,Calvin Klein,T-shirt print,49.95,4-8,black/white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/isaac-dewhirst-the-solid-navy-overhemd-burgundy-dh022d000-g11.html,Isaac Dewhirst,Overhemd,29.95,1-2,burgundy
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/forsberg-t-shirt-basic-farngruen-fou22o00h-m11.html,FORSBERG,T-shirt basic,29.95,3-6,farngrün
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/scotch-and-soda-garment-dyed-polo-poloshirt-blue-sc322p03w-k12.html,Scotch & Soda,Poloshirt,49.95,1-2,blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/state-of-art-poloshirt-jade-lightgrey-oa422p044-m12.html,State of Art,Poloshirt,89.95,3-6,jade lightgrey
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/pier-one-overhemd-black-pi922d0cn-q11.html,Pier One,Overhemd,24.99,4-8,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lauren-ralph-lauren-regular-ultraflex-tandc-shorter-length-zakelijk-overhemd-navy-l4222d01h-k11.html,Lauren Ralph Lauren,Zakelijk overhemd,64.95,1-2,navy
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/hurley-t-shirt-print-teal-tinted-heather-hu822o02o-k11.html,Hurley,T-shirt print,32,1-2,teal tinted heather
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/scotch-and-soda-crewneck-trui-splash-melange-sc322q08v-k11.html,Scotch & Soda,Trui,79.95,1-2,splash melange
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/boss-katoural-trui-lightpastel-red-bb122q0bs-g11.html,BOSS,Trui,99.95,1-2,light/pastel red
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/massimo-dutti-shorts-beige-m3i21s01k-b11.html,Massimo Dutti,Shorts,49.95,3-6,beige
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/superdry-t-shirt-print-white-su222o2hm-a11.html,Superdry,T-shirt print,34.99,3-6,white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/yourturn-relaxed-dropped-shoulder-unisex-t-shirt-basic-black-yo12100l8-q11.html,YOURTURN,T-shirt basic,21.99,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/superdry-bomberjacks-lucky-red-su221001a-g11.html,Superdry,Bomberjacks,129.99,3-6,lucky red
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/just-hype-scribble-t-shirt-basic-teal-j1t22o00f-p11.html,JUST HYPE,T-shirt basic,29,1-2,teal
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/profuomo-overhemd-blue-pri22d04w-k11.html,PROFUOMO,Overhemd,69.95,1-2,blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/adidas-originals-trefoil-unisex-t-shirt-print-app-sky-rushwhite-ad121005i-k14.html,adidas Originals,T-shirt print,29.95,1-2,app sky rush/white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/gorilla-wear-top-green-gov22o01h-m11.html,Gorilla Wear,Top,34.9,3-6,green
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/defacto-t-shirt-print-grey-dez22o0py-c11.html,DeFacto,T-shirt print,17.9,1-2,grey
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/clockhouse-overhemd-blue-cfi22d003-k11.html,CLOCKHOUSE,Overhemd,15.99,3-6,light blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/fetish-design-poloshirt-schwarz-fev22p000-q11.html,Fetish-Design,Poloshirt,154.99,3-6,schwarz
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jack-and-jones-premium-crew-neck-sweater-brown-jam22s054-o12.html,Jack & Jones PREMIUM,Sweater,39.99,3-6,brown
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/pullandbear-overhemd-green-puc22d0fq-m11.html,PULL&BEAR,Overhemd,25.99,1-2,green
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/bjoern-borg-sport-t-shirt-olive-bj242d01u-n14.html,Björn Borg,T-shirt print,29.95,1-2,olive
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/billabong-overhemd-chino-heather-bi722d061-b11.html,Billabong,Overhemd,59.95,3-6,chino heather
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jack-and-jones-jorsnaky-tee-crew-neck-unisex-t-shirt-print-black-ja221000z-q11.html,Jack & Jones,T-shirt print,17.99,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/kronstadt-print-2-t-shirt-print-white-kr122o00w-a11.html,Kronstadt,T-shirt print,24.95,1-2,white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/petrol-industries-trui-black-p6822q05r-q11.html,Petrol Industries,Trui,39.99,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/the-north-face-short-shorts-black-heatherblack-th322f00p-q11.html,The North Face,Shorts,59.95,1-2,black heather/black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/tom-tailor-structured-serafino-longsleeve-longsleeve-soft-buttercream-to222o11s-a11.html,TOM TAILOR,Longsleeve,29.99,1-2,soft buttercream
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/defacto-slim-fit-jeans-black-dez22g0bc-q11.html,DeFacto,Slim fit jeans,44.9,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/indicode-jeans-wadim-poloshirt-offwhite-ij022p00y-a12.html,INDICODE JEANS,Poloshirt,22.95,3-6,offwhite
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/blend-t-shirt-basic-beige-bl522o0cm-b11.html,Blend,T-shirt print,19.95,3-6,beige
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/zign-longsleeve-dark-grey-zi122p00b-c12.html,Zign,Poloshirt,19.99,1-2,dark grey
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/petrol-industries-essential-poloshirt-forest-p6822p02o-m11.html,Petrol Industries,Poloshirt,29.99,1-2,forest
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/defacto-stropdas-green-dez52r00o-m11.html,DeFacto,Stropdas,9.9,1-2,green
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/butcher-of-blue-twill-sweater-met-rits-conda-green-buj22s00i-m11.html,Butcher of Blue,Sweater met rits,90.97,3-6,conda green
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/marcus-langdon-trui-grey-mix-m6f22q006-c11.html,MARCUS,Trui,24.95,1-2,grey mix
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/calvin-klein-micro-logo-shorts-bright-white-6ca22f00t-a11.html,Calvin Klein,Shorts,69.95,1-2,bright white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/we-fashion-overhemd-blue-wf522d0ki-k11.html,WE Fashion,Overhemd,40,1-2,blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/clean-cut-copenhagen-jacob-t-shirt-print-navy-c6v22o00h-k11.html,Clean Cut Copenhagen,T-shirt print,34.99,1-2,navy
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/boss-tee-1-t-shirt-print-dark-blue-bb122o0j3-k11.html,BOSS,T-shirt print,59.95,1-2,Dark Blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/nike-sportswear-trainingsbroek-iron-ore-black-ni122e0au-c11.html,Nike Sportswear,Trainingsbroek,69.95,1-2,iron ore black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/massimo-dutti-poloshirt-dark-grey-m3i22p084-c11.html,Massimo Dutti,Poloshirt,39.95,3-6,dark grey
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/yourturn-naive-flowers-unisex-overhemd-light-blue-yo12100ko-k11.html,YOURTURN,Overhemd,22.99,1-2,light blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jack-and-jones-vest-maritime-blue-ja222q16a-k11.html,Jack & Jones,Vest,39.99,3-6,maritime blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jack-and-jones-premium-unisex-jprblakam-ocean-tee-t-shirt-print-toasted-coconut-jam210005-o11.html,Jack & Jones PREMIUM,T-shirt print,24.99,1-2,toasted coconut
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/tommy-jeans-scanton-shorts-twilight-navy-tob22f03t-k12.html,Tommy Jeans,Shorts,69.95,1-2,twilight navy
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/nike-sportswear-graphic-tee-t-shirt-print-white-ni122o0rw-a11.html,Nike Sportswear,T-shirt print,39.95,4-8,white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/ea7-emporio-armani-tennis-pro-track-suit-trainingspak-bianco-ea742k00f-a11.html,EA7 Emporio Armani,Trainingspak,164.95,1-2,bianco
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/only-and-sons-onsillian-t-shirt-print-black-os322o15v-q11.html,Only & Sons,T-shirt print,19.99,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/boss-pavel-poloshirt-black-bb122p0k8-q11.html,BOSS,Poloshirt,99.95,3-6,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/desigual-arty-t-shirt-print-black-de122o05v-q11.html,Desigual,T-shirt print,59.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/cavallaro-napoli-sweater-met-rits-dark-blue-c5m22s00e-k11.html,Cavallaro Napoli,Sweater met rits,129.95,3-6,dark blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/just-hype-t-shirt-print-blue-j1t22o006-k11.html,JUST HYPE,T-shirt basic,29,1-2,blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/gant-overhemd-beige-ga322d0bn-b11.html,GANT,Overhemd,120,1-2,plaza taupe
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/anerkjendt-akleo-overhemd-sky-captain-a2322d065-k11.html,Anerkjendt,Overhemd,59.95,1-2,sky captain
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/napapijri-box-t-shirt-basic-black-na622o06d-q11.html,Napapijri,T-shirt print,34.95,1-2,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/tommy-jeans-t-shirt-print-safran-tob22o0g4-e11.html,Tommy Jeans,T-shirt print,44.9,3-6,safran
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/closed-unity-slim-fit-jeans-light-blue-cl322g04u-k11.html,CLOSED,Slim fit jeans,219.95,4-8,light blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/pepe-jeans-sweater-blanco-pe122s077-a11.html,Pepe Jeans,Trui,69.9,3-6,blanco
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/dickies-millerville-cargobroek-khaki-di622e026-b11.html,Dickies,Cargobroek,74.99,1-2,khaki
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/karl-kani-overhemd-bleached-blue-kk122d01j-k11.html,Karl Kani,Overhemd,69.95,1-2,bleached blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/profuomo-slim-fit-overhemd-royal-pri22d04x-k11.html,PROFUOMO,Overhemd,119.95,1-2,royal
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/hurley-evd-pacific-retro-t-shirt-print-armadillo-hu822o029-e11.html,Hurley,T-shirt print,32,1-2,armadillo
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/adidas-originals-t-shirt-print-white-ad122o0v9-a11.html,adidas Originals,T-shirt print,44.95,3-6,white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/ellesse-emeri-unisex-top-purple-el9210006-i11.html,Ellesse,Top,19.95,1-2,purple
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jack-and-jones-shorts-faded-denim-ja222f0uz-k11.html,Jack & Jones,Shorts,49.99,3-6,faded denim
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/ps-paul-smith-happy-unisex-t-shirt-print-black-ps721001c-q11.html,PS Paul Smith,T-shirt print,89.95,4-8,black
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lerros-poloshirt-beige-melange-l7422p024-b11.html,LERROS,Poloshirt,59.99,3-6,beige melange
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/obey-clothing-dazed-vest-trui-sepia-multi-ob022q009-o11.html,Obey Clothing,Trui,84.95,1-2,sepia multi
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/profuomo-trui-beige-pri21i000-b11.html,PROFUOMO,Trui,99.95,1-2,beige
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/petrol-industries-t-shirt-print-sky-white-p6822o0h8-a11.html,Petrol Industries,T-shirt print,34.99,1-2,sky white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/petrol-industries-overhemd-petrol-blue-p6822d054-k11.html,Petrol Industries,Overhemd,49.99,1-2,petrol blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/profuomo-short-sleeve-t-shirt-print-off-white-pri22o003-a11.html,PROFUOMO,T-shirt print,69.95,1-2,off white
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/lacoste-live-minecraft-sweater-noir-l4722s02q-q11.html,Lacoste LIVE,Sweater,200,3-6,noir
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/the-kooples-t-shirt-print-black-washed-tha22o05j-q11.html,The Kooples,T-shirt print,94.95,1-2,black washed
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/emporio-armani-poloshirt-blu-navy-ea822p021-k11.html,Emporio Armani,Poloshirt,119.95,1-2,blu navy
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/hummel-trainingsbroek-blue-coral-hu344g008-p11.html,Hummel,Trainingsbroek,34.95,3-6,blue coral
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/massimo-dutti-kurzaermeliger-poloshirt-dark-blue-m3i22p07x-k12.html,Massimo Dutti,Poloshirt,39.95,3-6,dark blue
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/jack-and-jones-jorworld-resort-overhemd-cloud-dancer-ja222d21k-a11.html,Jack & Jones,Overhemd,34.99,1-2,cloud dancer
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/petrol-industries-poloshirt-midnight-navy-p6822p02n-k11.html,Petrol Industries,Poloshirt,34.99,1-2,midnight navy
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/next-lightweight-korte-jassen-sand-nx322d199-b11.html,Next,Korte jassen,67,3-6,sand
2022-03-22T10:31:32.743022Z,2022-03-22,https://www.zalando.nl/marcus-t-shirt-print-dusty-olive-mix-m6f22o013-n11.html,MARCUS,T-shirt print,14.95,1-2,dusty olive mix
